InvoiceNo,InvoiceDate,StockCode,Quantity
564554,2017-09-24,22029,1
564554,2017-09-24,22109,1
564555,2017-09-24,20717,1
564555,2017-09-24,21246,1
564555,2017-09-24,22197,40
564556,2017-09-24,20821,1
564556,2017-09-24,21034,1
564557,2017-09-24,21671,21
564557,2017-09-24,20726,4
564557,2017-09-24,21903,1
564558,2017-09-25,15056,1
564558,2017-09-25,15056,16
564558,2017-09-25,21731,10
564558,2017-09-25,21080,2
564558,2017-09-25,20977,25
564558,2017-09-25,20979,1
564558,2017-09-25,20685,1
564558,2017-09-25,20750,1
564558,2017-09-25,21430,2
564559,2017-09-25,20969,1
564559,2017-09-25,22147,1
564559,2017-09-25,15056,1
564559,2017-09-25,15056,15
564559,2017-09-25,22271,1
564559,2017-09-25,20970,1
564559,2017-09-25,21982,1
564559,2017-09-25,22113,1
564559,2017-09-25,22111,1
564559,2017-09-25,22210,104
564559,2017-09-25,22208,2
564559,2017-09-25,22209,5
564559,2017-09-25,15056,1
564559,2017-09-25,21932,25
564560,2017-09-25,22178,1
564562,2017-09-25,22233,3
564562,2017-09-25,22231,2
564563,2017-09-25,21012,1
564564,2017-09-25,21232,2
564565,2017-09-25,21888,1
564565,2017-09-25,21212,1
564565,2017-09-25,21975,31
564565,2017-09-25,22196,14
564565,2017-09-25,22195,1
564565,2017-09-25,20914,1
564565,2017-09-25,21408,2
564565,2017-09-25,21524,4
564565,2017-09-25,22197,1
564565,2017-09-25,21080,1
564565,2017-09-25,21114,2
564565,2017-09-25,21356,1
564565,2017-09-25,22173,3
564565,2017-09-25,22312,25
564565,2017-09-25,21098,1
564572,2017-09-25,21931,2
564572,2017-09-25,21928,1
564572,2017-09-25,21212,1
564572,2017-09-25,20713,77
564572,2017-09-25,20711,5
564572,2017-09-25,20725,5
564572,2017-09-25,20712,2
564573,2017-09-25,21216,2
564573,2017-09-25,21528,3
564573,2017-09-25,20728,2
564573,2017-09-25,20717,1
564573,2017-09-25,21935,5
564573,2017-09-25,21539,2
564573,2017-09-25,21481,1
564573,2017-09-25,21381,1
564573,2017-09-25,20718,1
564573,2017-09-25,21154,1
564573,2017-09-25,20985,1
564573,2017-09-25,22200,1
564573,2017-09-25,22201,1
564573,2017-09-25,22207,1
564573,2017-09-25,21901,1
564573,2017-09-25,22302,1
564573,2017-09-25,22227,1
564573,2017-09-25,22196,1
564573,2017-09-25,21293,1
564573,2017-09-25,20749,2
564573,2017-09-25,22069,1
564583,2017-09-25,22197,25
564626,2017-09-25,22070,4
564626,2017-09-25,21844,1
564626,2017-09-25,21843,1
564626,2017-09-25,21539,1
564626,2017-09-25,21533,2
564626,2017-09-25,21531,1
564626,2017-09-25,21216,1
564626,2017-09-25,20914,1
564626,2017-09-25,21218,50
564627,2017-09-25,22113,1
564627,2017-09-25,22111,1
564627,2017-09-25,21485,1
564627,2017-09-25,20728,1
564627,2017-09-25,20726,1
564627,2017-09-25,21791,1
564627,2017-09-25,21790,1
564629,2017-09-25,21192,1
564630,2017-09-25,22115,1
564630,2017-09-25,20795,1
564630,2017-09-25,21770,1
564630,2017-09-25,21164,1
564630,2017-09-25,21114,1
564630,2017-09-25,21390,1
564630,2017-09-25,22297,4
564630,2017-09-25,21135,1
564630,2017-09-25,21802,1
564630,2017-09-25,21803,4
564630,2017-09-25,21801,1
564630,2017-09-25,20956,2
564631,2017-09-25,22114,1
564631,2017-09-25,20728,5
564631,2017-09-25,22189,1
564631,2017-09-25,22086,1
564631,2017-09-25,21096,1
564631,2017-09-25,21088,2
564631,2017-09-25,21985,1
564632,2017-09-25,21340,1
564632,2017-09-25,22028,1
564632,2017-09-25,21500,1
564632,2017-09-25,22192,1
564632,2017-09-25,22090,11
564632,2017-09-25,22030,2
564632,2017-09-25,21519,2
564632,2017-09-25,20685,1
564632,2017-09-25,21524,3
564634,2017-09-25,21217,1
564634,2017-09-25,21535,1
564634,2017-09-25,20718,1
564634,2017-09-25,22115,3
564634,2017-09-25,22116,20
564634,2017-09-25,21905,1
564634,2017-09-25,21539,1
564635,2017-09-25,20724,5
564635,2017-09-25,22185,1
564635,2017-09-25,21918,1
564635,2017-09-25,21917,2
564635,2017-09-25,20723,1
564635,2017-09-25,21929,1
564635,2017-09-25,20719,35
564635,2017-09-25,20725,1
564637,2017-09-25,21136,1
564637,2017-09-25,22154,3
564637,2017-09-25,22153,1
564637,2017-09-25,22155,10
564637,2017-09-25,21265,1
564637,2017-09-25,21261,1
564637,2017-09-25,21264,2
564637,2017-09-25,21262,1
564638,2017-09-25,22138,1
564638,2017-09-25,20963,1
564638,2017-09-25,21739,1
564638,2017-09-25,21125,1
564638,2017-09-25,22080,1
564638,2017-09-25,21976,1
564638,2017-09-25,21981,1
564638,2017-09-25,20983,10
564638,2017-09-25,20981,1
564639,2017-09-25,20974,2
564639,2017-09-25,20981,1
564639,2017-09-25,21733,1
564639,2017-09-25,21592,1
564639,2017-09-25,21931,2
564640,2017-09-25,20979,1
564640,2017-09-25,21984,1
564640,2017-09-25,21985,1
564640,2017-09-25,22078,1
564640,2017-09-25,22082,10
564640,2017-09-25,21015,1
564642,2017-09-25,16048,1
564642,2017-09-25,16011,1
564642,2017-09-25,16236,1
564642,2017-09-25,21829,4
564642,2017-09-25,21544,1
564642,2017-09-25,21830,1
564642,2017-09-25,15034,1
564642,2017-09-25,21224,1
564642,2017-09-25,16169,1
564642,2017-09-25,20984,2
564642,2017-09-25,21982,5
564642,2017-09-25,10133,2
564642,2017-09-25,22161,1
564642,2017-09-25,21650,5
564643,2017-09-25,20728,1
564643,2017-09-25,20723,1
564643,2017-09-25,20724,4
564643,2017-09-25,20713,1
564643,2017-09-25,21930,1
564643,2017-09-25,21931,2
564643,2017-09-25,21901,1
564643,2017-09-25,21900,3
564643,2017-09-25,21899,10
564643,2017-09-25,21902,1
564643,2017-09-25,21770,1
564643,2017-09-25,21907,2
564646,2017-09-25,22079,1
564646,2017-09-25,22110,1
564646,2017-09-25,22174,1
564646,2017-09-25,22197,1
564646,2017-09-25,20719,1
564646,2017-09-25,20723,2
564646,2017-09-25,20724,1
564646,2017-09-25,20726,1
564646,2017-09-25,20727,10
564646,2017-09-25,20728,5
564646,2017-09-25,21041,1
564646,2017-09-25,21154,5
564646,2017-09-25,21155,30
564646,2017-09-25,21212,1
564646,2017-09-25,21213,1
564646,2017-09-25,21232,1
564646,2017-09-25,21238,30
564646,2017-09-25,21239,2
564646,2017-09-25,21240,25
564646,2017-09-25,21242,3
564646,2017-09-25,21670,1
564646,2017-09-25,21714,4
564646,2017-09-25,22041,2
564647,2017-09-25,21789,1
564647,2017-09-25,21788,4
564647,2017-09-25,22210,1
564647,2017-09-25,22211,1
564647,2017-09-25,22209,1
564647,2017-09-25,22208,1
564647,2017-09-25,22077,5
564647,2017-09-25,21034,1
564648,2017-09-25,20996,1
564648,2017-09-25,21373,1
564648,2017-09-25,20719,2
564648,2017-09-25,20723,1
564648,2017-09-25,20724,1
564648,2017-09-25,21164,10
564648,2017-09-25,21174,2
564648,2017-09-25,22196,1
564648,2017-09-25,22175,3
564648,2017-09-25,22176,1
564650,2017-09-25,22236,1
564650,2017-09-25,21218,1
564650,2017-09-25,21787,1
564650,2017-09-25,21975,1
564650,2017-09-25,21976,1
564650,2017-09-25,21212,3
564650,2017-09-25,20724,1
564650,2017-09-25,21561,3
564650,2017-09-25,21672,10
564650,2017-09-25,21671,1
564650,2017-09-25,22193,5
564650,2017-09-25,21668,1
564650,2017-09-25,22029,1
564651,2017-09-25,21786,20
564653,2017-09-25,21829,1
564653,2017-09-25,21915,1
564653,2017-09-25,21914,10
564653,2017-09-25,21703,1
564654,2017-09-25,22161,1
564654,2017-09-25,21351,1
564654,2017-09-25,21352,2
564654,2017-09-25,22119,1
564654,2017-09-25,21494,2
564654,2017-09-25,22141,150
564654,2017-09-25,21098,2
564656,2017-09-25,21485,2
564656,2017-09-25,22112,2
564656,2017-09-25,20707,2
564656,2017-09-25,21114,1
564656,2017-09-25,21174,2
564656,2017-09-25,21907,1
564656,2017-09-25,21218,2
564656,2017-09-25,10135,1
564657,2017-09-25,22045,1
564657,2017-09-25,21121,1
564657,2017-09-25,21206,1
564657,2017-09-25,21201,1
564657,2017-09-25,22076,2
564657,2017-09-25,22077,1
564660,2017-09-25,22086,1
564660,2017-09-25,20728,1
564660,2017-09-25,22303,1
564660,2017-09-25,22302,1
564660,2017-09-25,22300,5
564660,2017-09-25,22301,1
564660,2017-09-25,22271,50
564660,2017-09-25,20972,2
564660,2017-09-25,20969,2
564660,2017-09-25,20970,1
564660,2017-09-25,22147,1
564660,2017-09-25,22150,20
564660,2017-09-25,22149,2
564661,2017-09-25,22149,1
564661,2017-09-25,22150,3
564661,2017-09-25,20969,1
564661,2017-09-25,22273,22
564661,2017-09-25,22271,1
564661,2017-09-25,22274,1
564661,2017-09-25,22080,1
564661,2017-09-25,22078,1
564661,2017-09-25,21915,1
564661,2017-09-25,20727,2
564661,2017-09-25,21892,1
564661,2017-09-25,21703,2
564661,2017-09-25,22037,1
564661,2017-09-25,21509,2
564661,2017-09-25,16169,1
564661,2017-09-25,20970,2
564666,2017-09-25,21578,1
564666,2017-09-25,16169,1
564666,2017-09-25,21481,2
564666,2017-09-25,22111,1
564666,2017-09-25,21484,3
564668,2017-09-25,22111,10
564668,2017-09-25,21586,1
564668,2017-09-25,22112,6
564670,2017-09-25,21086,1
564670,2017-09-25,21988,1
564670,2017-09-25,21094,150
564670,2017-09-25,21080,3
564670,2017-09-25,21989,34
564670,2017-09-25,21719,1
564670,2017-09-25,21196,1
564670,2017-09-25,21197,5
564670,2017-09-25,21198,1
564670,2017-09-25,21199,4
564670,2017-09-25,22262,1
564670,2017-09-25,22046,1
564670,2017-09-25,21987,3
564709,2017-09-27,20914,4
564710,2017-09-27,22138,20
564710,2017-09-27,21791,1
564710,2017-09-27,21705,1
564710,2017-09-27,21790,1
564712,2017-09-27,22144,1
564712,2017-09-27,21843,1
564712,2017-09-27,21481,1
564712,2017-09-27,21249,3
564713,2017-09-27,21754,1
564715,2017-09-27,22030,1
564715,2017-09-27,21259,1
564715,2017-09-27,21754,5
564715,2017-09-27,21755,1
564715,2017-09-27,22297,1
564715,2017-09-27,21385,1
564715,2017-09-27,22227,1
564715,2017-09-27,21385,1
564715,2017-09-27,22227,1
564715,2017-09-27,21390,1
564715,2017-09-27,22294,1
564715,2017-09-27,22296,1
564715,2017-09-27,21905,3
564715,2017-09-27,22297,1
564715,2017-09-27,22296,1
564715,2017-09-27,22296,1
564715,2017-09-27,22297,1
564715,2017-09-27,21385,4
564715,2017-09-27,22294,1
564715,2017-09-27,21452,1
564715,2017-09-27,21259,1
564716,2017-09-27,21935,1
564716,2017-09-27,21930,1
564716,2017-09-27,20713,1
564716,2017-09-27,20726,3
564716,2017-09-27,22091,1
564716,2017-09-27,22097,2
564716,2017-09-27,20728,10
564716,2017-09-27,22296,1
564716,2017-09-27,20727,1
564716,2017-09-27,20725,1
564716,2017-09-27,22276,1
564718,2017-09-27,22041,4
564718,2017-09-27,21265,1
564718,2017-09-27,22297,1
564718,2017-09-27,17136,1
564718,2017-09-27,21820,1
564718,2017-09-27,21818,1
564718,2017-09-27,22296,5
564718,2017-09-27,22185,1
564719,2017-09-27,21871,4
564719,2017-09-27,21066,1
564719,2017-09-27,21877,5
564719,2017-09-27,21068,2
564719,2017-09-27,22027,5
564719,2017-09-27,22029,1
564719,2017-09-27,22030,1
564719,2017-09-27,21509,1
564719,2017-09-27,21654,1
564719,2017-09-27,21977,3
564719,2017-09-27,21136,1
564719,2017-09-27,20765,1
564719,2017-09-27,20758,4
564719,2017-09-27,21179,1
564719,2017-09-27,17012,1
564719,2017-09-27,17012,1
564719,2017-09-27,17012,1
564719,2017-09-27,17012,1
564719,2017-09-27,21206,1
564719,2017-09-27,21206,2
564719,2017-09-27,22092,1
564719,2017-09-27,22091,1
564719,2017-09-27,22093,1
564719,2017-09-27,22097,1
564719,2017-09-27,22098,1
564719,2017-09-27,22096,1
564719,2017-09-27,22099,30
564721,2017-09-27,22178,2
564722,2017-09-27,21929,1
564722,2017-09-27,21901,1
564722,2017-09-27,21899,5
564722,2017-09-27,21385,1
564724,2017-09-27,21733,2
564724,2017-09-27,21213,1
564724,2017-09-27,21705,1
564724,2017-09-27,21703,1
564724,2017-09-27,20725,1
564724,2017-09-27,20728,1
564724,2017-09-27,22297,1
564724,2017-09-27,22296,1
564724,2017-09-27,22219,1
564724,2017-09-27,20726,10
564724,2017-09-27,22029,1
564724,2017-09-27,21504,5
564724,2017-09-27,21035,5
564724,2017-09-27,21154,77
564724,2017-09-27,21918,1
564724,2017-09-27,21889,1
564724,2017-09-27,20979,1
564724,2017-09-27,20978,1
564724,2017-09-27,20981,3
564724,2017-09-27,20982,1
564724,2017-09-27,21877,1
564724,2017-09-27,21872,1
564724,2017-09-27,21876,25
564724,2017-09-27,21871,1
564724,2017-09-27,21876,1
564724,2017-09-27,21874,1
564724,2017-09-27,21875,4
564725,2017-09-27,20749,5
564725,2017-09-27,22077,4
564725,2017-09-27,22077,1
564725,2017-09-27,22186,1
564725,2017-09-27,21212,10
564725,2017-09-27,21880,1
564725,2017-09-27,21802,1
564725,2017-09-27,20983,1
564725,2017-09-27,21801,2
564725,2017-09-27,20998,1
564725,2017-09-27,21591,10
564725,2017-09-27,21154,1
564725,2017-09-27,21906,1
564725,2017-09-27,22224,1
564725,2017-09-27,21471,1
564725,2017-09-27,22097,1
564725,2017-09-27,21371,1
564725,2017-09-27,21365,1
564725,2017-09-27,21592,1
564725,2017-09-27,20983,1
564725,2017-09-27,21588,1
564725,2017-09-27,22077,1
564725,2017-09-27,21328,1
564726,2017-09-27,16014,1
564726,2017-09-27,16015,1
564726,2017-09-27,22300,1
564726,2017-09-27,22301,12
564726,2017-09-27,22082,1
564726,2017-09-27,21787,2
564726,2017-09-27,21034,1
564727,2017-09-27,21533,1
564727,2017-09-27,21533,3
564727,2017-09-27,22139,1
564727,2017-09-27,22185,2
564727,2017-09-27,21293,2
564727,2017-09-27,22302,8
564727,2017-09-27,21534,1
564727,2017-09-27,21534,1
564727,2017-09-27,21815,1
564727,2017-09-27,22158,1
564727,2017-09-27,21260,1
564727,2017-09-27,21682,50
564727,2017-09-27,21683,1
564727,2017-09-27,21654,2
564727,2017-09-27,20846,2
564727,2017-09-27,21222,15
564727,2017-09-27,21221,100
564727,2017-09-27,21721,1
564727,2017-09-27,21722,1
564727,2017-09-27,21724,3
564727,2017-09-27,21544,5
564727,2017-09-27,21742,3
564727,2017-09-27,21314,1
564727,2017-09-27,21830,7
564727,2017-09-27,22024,2
564727,2017-09-27,20749,1
564727,2017-09-27,21497,1
564727,2017-09-27,22047,1
564727,2017-09-27,21034,1
564729,2017-09-27,22208,1
564729,2017-09-27,22211,1
564729,2017-09-27,22210,5
564729,2017-09-27,22209,2
564729,2017-09-27,22210,1
564729,2017-09-27,22211,1
564729,2017-09-27,21535,1
564729,2017-09-27,21533,1
564729,2017-09-27,20914,4
564729,2017-09-27,21992,5
564729,2017-09-27,21990,2
564729,2017-09-27,21993,2
564729,2017-09-27,20725,5
564729,2017-09-27,20727,1
564729,2017-09-27,20713,1
564729,2017-09-27,22082,1
564729,2017-09-27,21172,1
564729,2017-09-27,21977,10
564729,2017-09-27,22208,3
564729,2017-09-27,21976,1
564729,2017-09-27,21213,1
564729,2017-09-27,21212,1
564729,2017-09-27,21975,60
564729,2017-09-27,22296,3
564731,2017-09-27,20727,1
564731,2017-09-27,22077,1
564731,2017-09-27,20728,1
564731,2017-09-27,15036,1
564732,2017-09-27,22078,2
564732,2017-09-27,22297,1
564732,2017-09-27,22082,1
564732,2017-09-27,21811,2
564732,2017-09-27,22142,3
564732,2017-09-27,22141,1
564732,2017-09-27,22144,1
564732,2017-09-27,22144,1
564733,2017-09-27,21735,1
564733,2017-09-27,21561,6
564733,2017-09-27,21041,22
564733,2017-09-27,20754,1
564733,2017-09-27,20972,1
564733,2017-09-27,22040,2
564733,2017-09-27,21930,1
564733,2017-09-27,21931,5
564733,2017-09-27,20749,1
564733,2017-09-27,21220,30
564733,2017-09-27,21669,1
564733,2017-09-27,20668,1
564733,2017-09-27,21439,1
564733,2017-09-27,20725,1
564733,2017-09-27,20728,1
564733,2017-09-27,20727,1
564733,2017-09-27,21925,1
564733,2017-09-27,20828,5
564733,2017-09-27,22136,1
564733,2017-09-27,21201,2
564733,2017-09-27,21926,2
564733,2017-09-27,22222,1
564733,2017-09-27,21975,1
564733,2017-09-27,21976,3
564733,2017-09-27,22092,1
564733,2017-09-27,22094,1
564733,2017-09-27,21577,1
564733,2017-09-27,21928,1
564733,2017-09-27,20725,1
564733,2017-09-27,20727,1
564733,2017-09-27,20718,1
564733,2017-09-27,20717,1
564733,2017-09-27,21929,2
564733,2017-09-27,21524,2
564733,2017-09-27,22110,1
564733,2017-09-27,22112,2
564733,2017-09-27,22276,1
564734,2017-09-27,22197,2
564734,2017-09-27,21500,1
564734,2017-09-27,21499,1
564734,2017-09-27,22189,4
564734,2017-09-27,21251,2
564734,2017-09-27,21623,1
564734,2017-09-27,20686,1
564734,2017-09-27,21624,1
564734,2017-09-27,22090,258
564734,2017-09-27,20970,20
564734,2017-09-27,20971,1
564734,2017-09-27,21625,1
564734,2017-09-27,20727,1
564734,2017-09-27,20728,300
564734,2017-09-27,21124,1
564734,2017-09-27,21122,1
564734,2017-09-27,22083,2
564734,2017-09-27,21993,1
564734,2017-09-27,21992,1
564734,2017-09-27,17107,1
564734,2017-09-27,17091,1
564734,2017-09-27,22210,1
564734,2017-09-27,22209,1
564734,2017-09-27,11001,1
564734,2017-09-27,22195,1
564734,2017-09-27,21544,1
564734,2017-09-27,21126,2
564734,2017-09-27,22075,1
564734,2017-09-27,22074,1
564734,2017-09-27,20992,1
564734,2017-09-27,21063,1
564734,2017-09-27,21059,1
564734,2017-09-27,22283,1
564734,2017-09-27,21329,15
564734,2017-09-27,21356,1
564734,2017-09-27,21358,1
564734,2017-09-27,21328,2
564734,2017-09-27,22282,1
564734,2017-09-27,21561,1
564734,2017-09-27,22278,5
564734,2017-09-27,22276,2
564734,2017-09-27,21211,1
564734,2017-09-27,21972,60
564734,2017-09-27,22278,1
564734,2017-09-27,20711,1
564735,2017-09-27,21901,2
564735,2017-09-27,21902,1
564735,2017-09-27,21899,4
564735,2017-09-27,21900,1
564735,2017-09-27,22219,1
564735,2017-09-27,22306,1
564735,2017-09-27,22269,5
564735,2017-09-27,22157,1
564735,2017-09-27,22296,1
564735,2017-09-27,21165,1
564735,2017-09-27,21931,1
564735,2017-09-27,22025,1
564735,2017-09-27,22031,1
564735,2017-09-27,22032,1
564735,2017-09-27,22037,1
564735,2017-09-27,21507,1
564735,2017-09-27,22029,1
564735,2017-09-27,21506,1
564735,2017-09-27,22026,1
564735,2017-09-27,22027,1
564735,2017-09-27,21504,300
564735,2017-09-27,21509,1
564736,2017-09-27,20754,1
564736,2017-09-27,20751,15
564736,2017-09-27,21155,2
564737,2017-09-27,21080,1
564737,2017-09-27,20981,4
564737,2017-09-27,22114,1
564737,2017-09-27,22189,1
564737,2017-09-27,22188,1
564739,2017-09-27,20992,15
564739,2017-09-27,22139,1
564739,2017-09-27,22191,1
564739,2017-09-27,22193,1
564739,2017-09-27,22193,1
564739,2017-09-27,22191,1
564739,2017-09-27,21845,1
564740,2017-09-27,20679,1
564740,2017-09-27,15056,1
564740,2017-09-27,21216,3
564740,2017-09-27,22243,1
564740,2017-09-27,20726,1
564740,2017-09-27,20723,1
564740,2017-09-27,21581,1
564740,2017-09-27,21903,1
564740,2017-09-27,21908,2
564740,2017-09-27,21179,1
564740,2017-09-27,21329,1
564740,2017-09-27,20725,1
564740,2017-09-27,20727,2
564740,2017-09-27,21993,1
564740,2017-09-27,21992,1
564740,2017-09-27,21990,1
564740,2017-09-27,21991,1
564740,2017-09-27,21452,1
564740,2017-09-27,21391,1
564740,2017-09-27,20728,1
564740,2017-09-27,21269,1
564740,2017-09-27,22196,1
564740,2017-09-27,22195,1
564740,2017-09-27,22244,1
564740,2017-09-27,21218,2
564740,2017-09-27,21874,52
564740,2017-09-27,21873,5
564740,2017-09-27,21068,1
564740,2017-09-27,21872,1
564740,2017-09-27,21558,1
564740,2017-09-27,21559,6
564741,2017-09-27,21481,5
564742,2017-09-27,21428,1
564742,2017-09-27,21588,1
564742,2017-09-27,21155,1
564742,2017-09-27,21326,1
564742,2017-09-27,21528,5
564742,2017-09-27,20726,1
564742,2017-09-27,20727,1
564743,2017-09-27,21643,1
564743,2017-09-27,21900,1
564743,2017-09-27,20996,1
564743,2017-09-27,21935,2
564743,2017-09-27,21864,1
564743,2017-09-27,21983,1
564743,2017-09-27,22200,1
564743,2017-09-27,22297,1
564743,2017-09-27,21446,1
564743,2017-09-27,21746,1
564743,2017-09-27,21844,1
564743,2017-09-27,15056,1
564743,2017-09-27,22097,1
564743,2017-09-27,21217,40
564743,2017-09-27,20985,1
564743,2017-09-27,21154,1
564743,2017-09-27,20749,2
564743,2017-09-27,20914,15
564744,2017-09-27,22273,1
564744,2017-09-27,22112,4
564745,2017-09-27,22169,3
564745,2017-09-27,22171,1
564745,2017-09-27,22170,1
564745,2017-09-27,22171,1
564745,2017-09-27,22099,1
564745,2017-09-27,22095,2
564745,2017-09-27,22099,1
564745,2017-09-27,22097,1
564745,2017-09-27,21179,1
564745,2017-09-27,21034,1
564745,2017-09-27,21754,1
564746,2017-09-27,21164,2
564746,2017-09-27,21524,2
564746,2017-09-27,21672,30
564746,2017-09-27,21668,3
564747,2017-09-27,22130,5
564747,2017-09-27,21793,2
564747,2017-09-27,21718,1
564747,2017-09-27,22077,1
564747,2017-09-27,21670,2
564747,2017-09-27,21671,1
564747,2017-09-27,21794,3
